transaction_id,order_id,customer_id,amount,expected_settlement,settled_amount,difference,status,priority,anomaly_score,ml_risk,combined_risk_score,risk_level
TXN000718,ORD000718,CUST00442,3434.98,3353.19,3353.19,0.0,MATCHED,LOW,7.99,LOW,4.79,LOW
TXN000719,ORD000719,CUST00375,19120.03,18568.93,18568.93,0.0,MATCHED,LOW,22.28,LOW,13.37,LOW
TXN000720,ORD000720,CUST00047,10074.48,9833.83,9833.83,0.0,MATCHED,LOW,1.23,LOW,0.74,LOW
TXN000721,ORD000721,CUST00576,4946.92,4884.96,4884.96,0.0,MATCHED,LOW,12.91,LOW,7.75,LOW
TXN000722,ORD000722,CUST00296,1930.94,1876.79,1162.81,713.98,UNDER_SETTLED,MEDIUM,48.73,MEDIUM,30.96,LOW
TXN000723,ORD000723,CUST00462,19133.66,18692.01,18102.48,589.53,UNDER_SETTLED,MEDIUM,36.09,MEDIUM,23.16,LOW
TXN000724,ORD000724,CUST00639,17041.93,12632.95,12632.95,0.0,MATCHED,LOW,43.26,MEDIUM,25.96,LOW
TXN000725,ORD000725,CUST00132,24379.56,23905.55,23905.55,0.0,MATCHED,LOW,22.49,LOW,13.49,LOW
TXN000726,ORD000726,CUST00383,19892.94,19334.95,19334.95,0.0,MATCHED,LOW,19.42,LOW,11.65,LOW
TXN000727,ORD000727,CUST00572,23479.82,22846.03,22846.03,0.0,MATCHED,LOW,34.78,LOW,20.87,LOW
TXN000728,ORD000728,CUST00148,5056.54,4966.9,4966.9,0.0,MATCHED,LOW,6.33,LOW,3.8,LOW
TXN000729,ORD000729,CUST00412,12551.94,12344.48,12344.48,0.0,MATCHED,LOW,3.81,LOW,2.29,LOW
TXN000730,ORD000730,CUST00040,3512.21,3464.66,3464.66,0.0,MATCHED,LOW,14.32,LOW,8.59,LOW
TXN000731,ORD000731,CUST00486,13031.38,12726.68,12726.68,0.0,MATCHED,LOW,1.55,LOW,0.93,LOW
TXN000732,ORD000732,CUST00621,22338.98,21920.72,21920.72,0.0,MATCHED,LOW,12.13,LOW,7.28,LOW
TXN000733,ORD000733,CUST00336,23291.08,7455.25,7455.25,0.0,MATCHED,LOW,75.94,HIGH,45.56,MEDIUM
TXN000734,ORD000734,CUST00167,9884.57,9636.88,9636.88,0.0,MATCHED,LOW,2.77,LOW,1.66,LOW
TXN000735,ORD000735,CUST00307,14883.74,14514.66,14514.66,0.0,MATCHED,LOW,5.2,LOW,3.12,LOW
TXN000736,ORD000736,CUST00522,13355.26,13058.5,13058.5,0.0,MATCHED,LOW,2.21,LOW,1.33,LOW
TXN000737,ORD000737,CUST00577,7564.79,7449.42,7449.42,0.0,MATCHED,LOW,5.23,LOW,3.14,LOW
TXN000738,ORD000738,CUST00378,8347.87,1387.22,1387.22,0.0,MATCHED,LOW,48.56,MEDIUM,29.14,LOW
TXN000739,ORD000739,CUST00427,14634.18,14282.69,14282.69,0.0,MATCHED,LOW,4.02,LOW,2.41,LOW
TXN000740,ORD000740,CUST00645,763.51,752.06,752.06,0.0,MATCHED,LOW,22.95,LOW,13.77,LOW
TXN000741,ORD000741,CUST00272,24180.06,23660.36,23660.36,0.0,MATCHED,LOW,24.71,LOW,14.83,LOW
TXN000742,ORD000742,CUST00593,14483.1,14139.73,14139.73,0.0,MATCHED,LOW,3.19,LOW,1.91,LOW
TXN000743,ORD000743,CUST00053,14629.73,14241.73,14241.73,0.0,MATCHED,LOW,9.41,LOW,5.65,LOW
TXN000744,ORD000744,CUST00537,15762.73,15573.39,15573.39,0.0,MATCHED,LOW,12.31,LOW,7.39,LOW
TXN000745,ORD000745,CUST00390,3779.62,3728.48,3728.48,0.0,MATCHED,LOW,13.65,LOW,8.19,LOW
TXN000746,ORD000746,CUST00249,886.11,874.03,444.88,429.15,UNDER_SETTLED,MEDIUM,50.48,MEDIUM,31.52,LOW
TXN000747,ORD000747,CUST00113,4850.53,2049.62,2049.62,0.0,MATCHED,LOW,42.44,MEDIUM,25.46,LOW
TXN000748,ORD000748,CUST00322,10527.63,10362.51,10362.51,0.0,MATCHED,LOW,3.73,LOW,2.24,LOW
TXN000749,ORD000749,CUST00209,10318.4,10144.9,10144.9,0.0,MATCHED,LOW,2.47,LOW,1.48,LOW
TXN000750,ORD000750,CUST00627,23020.97,22670.65,22670.65,0.0,MATCHED,LOW,16.26,LOW,9.76,LOW
TXN000751,ORD000751,CUST00064,17673.8,17457.84,17457.84,0.0,MATCHED,LOW,12.79,LOW,7.67,LOW
TXN000752,ORD000752,CUST00213,14066.08,13877.21,12580.81,1296.4,UNDER_SETTLED,MEDIUM,41.2,MEDIUM,27.43,LOW
TXN000753,ORD000753,CUST00490,13184.38,12809.79,12809.79,0.0,MATCHED,LOW,10.76,LOW,6.46,LOW
TXN000754,ORD000754,CUST00178,11545.62,11275.2,11275.2,0.0,MATCHED,LOW,1.46,LOW,0.88,LOW
TXN000755,ORD000755,CUST00351,13702.2,13337.89,13337.89,0.0,MATCHED,LOW,7.51,LOW,4.51,LOW
TXN000756,ORD000756,CUST00698,16118.4,15657.03,15657.03,0.0,MATCHED,LOW,15.22,LOW,9.13,LOW
TXN000757,ORD000757,CUST00271,15290.91,14937.78,14937.78,0.0,MATCHED,LOW,5.02,LOW,3.01,LOW
TXN000758,ORD000758,CUST00253,7047.26,6875.78,6875.78,0.0,MATCHED,LOW,2.42,LOW,1.45,LOW
TXN000759,ORD000759,CUST00231,23542.99,23215.19,23215.19,0.0,MATCHED,LOW,20.25,LOW,12.15,LOW
TXN000760,ORD000760,CUST00296,17652.03,17176.15,17176.15,0.0,MATCHED,LOW,12.65,LOW,7.59,LOW
TXN000761,ORD000761,CUST00501,7994.31,7881.6,7881.6,0.0,MATCHED,LOW,6.78,LOW,4.07,LOW
TXN000762,ORD000762,CUST00574,23349.14,15854.25,15854.25,0.0,MATCHED,LOW,56.85,MEDIUM,34.11,LOW
TXN000763,ORD000763,CUST00281,7265.96,7064.49,7064.49,0.0,MATCHED,LOW,8.75,LOW,5.25,LOW
TXN000764,ORD000764,CUST00693,13625.45,13328.15,13328.15,0.0,MATCHED,LOW,2.49,LOW,1.49,LOW
TXN000765,ORD000765,CUST00354,23869.76,23179.47,23179.47,0.0,MATCHED,LOW,48.44,MEDIUM,29.06,LOW
TXN000766,ORD000766,CUST00150,7332.27,7129.46,7129.46,0.0,MATCHED,LOW,8.32,LOW,4.99,LOW
TXN000767,ORD000767,CUST00081,8724.45,8514.08,8514.08,0.0,MATCHED,LOW,2.14,LOW,1.28,LOW
TXN000768,ORD000768,CUST00672,6485.45,6379.84,6379.84,0.0,MATCHED,LOW,4.68,LOW,2.81,LOW
TXN000769,ORD000769,CUST00220,5131.49,5028.52,5028.52,0.0,MATCHED,LOW,5.5,LOW,3.3,LOW
TXN000770,ORD000770,CUST00278,23332.3,22670.36,22670.36,0.0,MATCHED,LOW,41.59,MEDIUM,24.95,LOW
TXN000771,ORD000771,CUST00279,3518.1,3436.81,3436.81,0.0,MATCHED,LOW,7.62,LOW,4.57,LOW
TXN000772,ORD000772,CUST00601,6058.12,5887.69,5887.69,0.0,MATCHED,LOW,9.77,LOW,5.86,LOW
TXN000773,ORD000773,CUST00686,22639.09,22261.2,22261.2,0.0,MATCHED,LOW,15.13,LOW,9.08,LOW
TXN000774,ORD000774,CUST00654,5897.63,5783.47,5783.47,0.0,MATCHED,LOW,3.77,LOW,2.26,LOW
TXN000775,ORD000775,CUST00424,8324.31,8092.98,8092.98,0.0,MATCHED,LOW,8.44,LOW,5.06,LOW
TXN000776,ORD000776,CUST00103,17061.68,16627.85,16627.85,0.0,MATCHED,LOW,7.83,LOW,4.7,LOW
TXN000777,ORD000777,CUST00006,24116.52,23693.89,23693.89,0.0,MATCHED,LOW,20.01,LOW,12.01,LOW
TXN000778,ORD000778,CUST00417,16357.03,16117.12,16117.12,0.0,MATCHED,LOW,5.53,LOW,3.32,LOW
TXN000779,ORD000779,CUST00489,16298.41,16084.75,16084.75,0.0,MATCHED,LOW,8.73,LOW,5.24,LOW
TXN000780,ORD000780,CUST00295,8097.08,7890.16,7890.16,0.0,MATCHED,LOW,3.82,LOW,2.29,LOW
TXN000781,ORD000781,CUST00061,22707.63,22285.83,22285.83,0.0,MATCHED,LOW,14.35,LOW,8.61,LOW
TXN000782,ORD000782,CUST00668,14395.92,14141.29,14141.29,0.0,MATCHED,LOW,3.53,LOW,2.12,LOW
TXN000783,ORD000783,CUST00039,22839.42,22545.64,22545.64,0.0,MATCHED,LOW,22.65,LOW,13.59,LOW
TXN000784,ORD000784,CUST00428,22067.9,21434.24,,21434.24,MISSING_SETTLEMENT,CRITICAL,96.68,CRITICAL,95.18,CRITICAL
TXN000785,ORD000785,CUST00038,24929.58,24518.62,24518.62,0.0,MATCHED,LOW,27.86,LOW,16.72,LOW
TXN000786,ORD000786,CUST00508,4739.16,4646.28,4646.28,0.0,MATCHED,LOW,6.15,LOW,3.69,LOW
TXN000787,ORD000787,CUST00297,21930.9,21481.24,21481.24,0.0,MATCHED,LOW,12.86,LOW,7.72,LOW
TXN000788,ORD000788,CUST00306,14242.25,13840.11,13840.11,0.0,MATCHED,LOW,11.97,LOW,7.18,LOW
TXN000789,ORD000789,CUST00344,7185.59,7023.17,,7023.17,MISSING_SETTLEMENT,CRITICAL,72.39,HIGH,56.18,MEDIUM
TXN000790,ORD000790,CUST00557,13155.53,12958.74,12356.53,602.21,UNDER_SETTLED,MEDIUM,27.94,LOW,18.29,LOW
TXN000791,ORD000791,CUST00517,11753.72,11512.66,11512.66,0.0,MATCHED,LOW,1.15,LOW,0.69,LOW
TXN000792,ORD000792,CUST00116,8334.03,8214.46,8214.46,0.0,MATCHED,LOW,6.77,LOW,4.06,LOW
TXN000793,ORD000793,CUST00470,16242.3,15829.64,15829.64,0.0,MATCHED,LOW,6.16,LOW,3.7,LOW
TXN000794,ORD000794,CUST00191,450.7,443.64,443.64,0.0,MATCHED,LOW,26.42,LOW,15.85,LOW
TXN000795,ORD000795,CUST00303,14237.75,13907.62,13907.62,0.0,MATCHED,LOW,2.14,LOW,1.28,LOW
TXN000796,ORD000796,CUST00198,4469.82,3743.89,3743.89,0.0,MATCHED,LOW,29.24,LOW,17.54,LOW
TXN000797,ORD000797,CUST00416,20692.05,20185.87,20185.87,0.0,MATCHED,LOW,11.3,LOW,6.78,LOW
TXN000798,ORD000798,CUST00336,2259.77,2228.97,2228.97,0.0,MATCHED,LOW,17.73,LOW,10.64,LOW
TXN000799,ORD000799,CUST00098,4701.05,4639.51,4639.51,0.0,MATCHED,LOW,12.32,LOW,7.39,LOW
TXN000800,ORD000800,CUST00489,8157.68,7978.92,7978.92,0.0,MATCHED,LOW,1.3,LOW,0.78,LOW
TXN000801,ORD000801,CUST00007,6593.55,6486.5,6486.5,0.0,MATCHED,LOW,4.36,LOW,2.62,LOW
TXN000802,ORD000802,CUST00458,18868.54,18496.98,18496.98,0.0,MATCHED,LOW,6.03,LOW,3.62,LOW
TXN000803,ORD000803,CUST00310,14603.27,14199.23,14199.23,0.0,MATCHED,LOW,10.56,LOW,6.34,LOW
TXN000804,ORD000804,CUST00012,6612.67,6517.22,6517.22,0.0,MATCHED,LOW,6.51,LOW,3.91,LOW
TXN000805,ORD000805,CUST00242,1646.9,1608.8,1608.8,0.0,MATCHED,LOW,14.84,LOW,8.9,LOW
TXN000806,ORD000806,CUST00477,7739.48,7520.35,7520.35,0.0,MATCHED,LOW,9.42,LOW,5.65,LOW
TXN000807,ORD000807,CUST00515,23085.34,22541.37,22541.37,0.0,MATCHED,LOW,22.18,LOW,13.31,LOW
TXN000808,ORD000808,CUST00319,17288.23,17002.69,17002.69,0.0,MATCHED,LOW,5.55,LOW,3.33,LOW
TXN000809,ORD000809,CUST00303,9251.84,9028.03,9028.03,0.0,MATCHED,LOW,1.94,LOW,1.16,LOW
TXN000810,ORD000810,CUST00225,23938.28,14426.68,14426.68,0.0,MATCHED,LOW,71.25,HIGH,42.75,MEDIUM
TXN000811,ORD000811,CUST00157,11428.97,11177.87,11177.87,0.0,MATCHED,LOW,1.17,LOW,0.7,LOW
TXN000812,ORD000812,CUST00383,10454.56,10235.82,10235.82,0.0,MATCHED,LOW,0.88,LOW,0.53,LOW
TXN000813,ORD000813,CUST00483,18958.03,18418.94,18418.94,0.0,MATCHED,LOW,20.61,LOW,12.37,LOW
TXN000814,ORD000814,CUST00681,20657.53,20234.36,20234.36,0.0,MATCHED,LOW,8.74,LOW,5.24,LOW
TXN000815,ORD000815,CUST00254,17040.51,16707.92,16707.92,0.0,MATCHED,LOW,4.6,LOW,2.76,LOW
TXN000816,ORD000816,CUST00084,13185.12,12832.56,12832.56,0.0,MATCHED,LOW,6.53,LOW,3.92,LOW
TXN000817,ORD000817,CUST00371,2044.76,1992.37,1992.37,0.0,MATCHED,LOW,14.54,LOW,8.72,LOW
TXN000818,ORD000818,CUST00115,1637.78,1595.69,1595.69,0.0,MATCHED,LOW,16.8,LOW,10.08,LOW
TXN000819,ORD000819,CUST00518,5133.7,5024.04,5024.04,0.0,MATCHED,LOW,6.05,LOW,3.63,LOW
TXN000820,ORD000820,CUST00154,4196.98,4147.21,4147.21,0.0,MATCHED,LOW,16.28,LOW,9.77,LOW
TXN000821,ORD000821,CUST00453,2994.38,2908.48,2908.48,0.0,MATCHED,LOW,16.28,LOW,9.77,LOW
TXN000822,ORD000822,CUST00598,12271.82,11949.34,11949.34,0.0,MATCHED,LOW,4.98,LOW,2.99,LOW
TXN000823,ORD000823,CUST00457,20236.43,19824.98,19824.98,0.0,MATCHED,LOW,7.52,LOW,4.51,LOW
TXN000824,ORD000824,CUST00136,12879.87,12598.57,12598.57,0.0,MATCHED,LOW,2.99,LOW,1.79,LOW
TXN000825,ORD000825,CUST00578,1537.65,1494.06,1494.06,0.0,MATCHED,LOW,20.22,LOW,12.13,LOW
TXN000826,ORD000826,CUST00689,20192.19,19825.65,19825.65,0.0,MATCHED,LOW,9.4,LOW,5.64,LOW
TXN000827,ORD000827,CUST00023,9959.12,9721.41,,9721.41,MISSING_SETTLEMENT,CRITICAL,77.11,HIGH,63.59,HIGH
TXN000828,ORD000828,CUST00224,14499.95,14226.04,14226.04,0.0,MATCHED,LOW,2.29,LOW,1.37,LOW
TXN000829,ORD000829,CUST00434,8678.77,8479.23,8479.23,0.0,MATCHED,LOW,1.73,LOW,1.04,LOW
TXN000830,ORD000830,CUST00555,24853.68,24138.61,24138.61,0.0,MATCHED,LOW,54.98,MEDIUM,32.99,LOW
TXN000831,ORD000831,CUST00484,890.2,878.27,878.27,0.0,MATCHED,LOW,24.45,LOW,14.67,LOW
TXN000832,ORD000832,CUST00185,19247.4,18838.14,18838.14,0.0,MATCHED,LOW,7.66,LOW,4.6,LOW
TXN000833,ORD000833,CUST00657,24460.5,23755.83,22639.07,1116.76,UNDER_SETTLED,MEDIUM,71.46,HIGH,45.28,MEDIUM
TXN000834,ORD000834,CUST00431,9424.08,9299.46,9299.46,0.0,MATCHED,LOW,9.67,LOW,5.8,LOW
TXN000835,ORD000835,CUST00460,21753.55,21319.88,21319.88,0.0,MATCHED,LOW,12.25,LOW,7.35,LOW
TXN000836,ORD000836,CUST00385,2098.22,2044.99,2044.99,0.0,MATCHED,LOW,12.94,LOW,7.76,LOW
TXN000837,ORD000837,CUST00553,3411.45,3332.08,3332.08,0.0,MATCHED,LOW,8.07,LOW,4.84,LOW
TXN000838,ORD000838,CUST00122,4543.99,4476.16,4476.16,0.0,MATCHED,LOW,9.91,LOW,5.95,LOW
TXN000839,ORD000839,CUST00403,13268.18,13102.38,13102.38,0.0,MATCHED,LOW,9.34,LOW,5.6,LOW
TXN000840,ORD000840,CUST00229,20887.06,20498.57,20498.57,0.0,MATCHED,LOW,10.65,LOW,6.39,LOW
TXN000841,ORD000841,CUST00024,24464.42,24093.03,24093.03,0.0,MATCHED,LOW,24.28,LOW,14.57,LOW
TXN000842,ORD000842,CUST00690,18005.44,2638.19,2638.19,0.0,MATCHED,LOW,67.48,HIGH,40.49,MEDIUM
TXN000843,ORD000843,CUST00545,9543.98,9279.92,9279.92,0.0,MATCHED,LOW,8.2,LOW,4.92,LOW
TXN000844,ORD000844,CUST00254,11569.57,11303.9,11303.9,0.0,MATCHED,LOW,1.17,LOW,0.7,LOW
TXN000845,ORD000845,CUST00283,4793.16,4706.12,4706.12,0.0,MATCHED,LOW,6.68,LOW,4.01,LOW
TXN000846,ORD000846,CUST00116,902.21,890.21,890.21,0.0,MATCHED,LOW,24.37,LOW,14.62,LOW
TXN000847,ORD000847,CUST00430,15411.59,15057.12,15057.12,0.0,MATCHED,LOW,5.72,LOW,3.43,LOW
TXN000848,ORD000848,CUST00247,5231.43,5101.61,5101.61,0.0,MATCHED,LOW,7.92,LOW,4.75,LOW
TXN000849,ORD000849,CUST00609,936.05,922.68,922.68,0.0,MATCHED,LOW,22.68,LOW,13.61,LOW
TXN000850,ORD000850,CUST00689,17611.83,17343.82,17343.82,0.0,MATCHED,LOW,6.29,LOW,3.77,LOW
TXN000851,ORD000851,CUST00251,18539.47,3126.47,3126.47,0.0,MATCHED,LOW,67.41,HIGH,40.45,MEDIUM
TXN000852,ORD000852,CUST00450,5935.05,5802.72,5802.72,0.0,MATCHED,LOW,3.82,LOW,2.29,LOW
TXN000853,ORD000853,CUST00058,3589.38,3515.95,3515.95,0.0,MATCHED,LOW,7.65,LOW,4.59,LOW
TXN000854,ORD000854,CUST00240,20413.08,20149.44,20149.44,0.0,MATCHED,LOW,14.57,LOW,8.74,LOW
TXN000855,ORD000855,CUST00590,8040.7,7868.89,7868.89,0.0,MATCHED,LOW,1.77,LOW,1.06,LOW
TXN000856,ORD000856,CUST00689,20477.72,20124.55,20124.55,0.0,MATCHED,LOW,10.32,LOW,6.19,LOW
TXN000857,ORD000857,CUST00310,21918.83,21453.04,21453.04,0.0,MATCHED,LOW,13.46,LOW,8.08,LOW
TXN000858,ORD000858,CUST00534,5603.96,5455.08,5455.08,0.0,MATCHED,LOW,9.26,LOW,5.56,LOW
TXN000859,ORD000859,CUST00282,1617.85,1585.9,1585.9,0.0,MATCHED,LOW,14.34,LOW,8.6,LOW
TXN000860,ORD000860,CUST00180,15687.23,15225.61,15225.61,0.0,MATCHED,LOW,17.97,LOW,10.78,LOW
TXN000861,ORD000861,CUST00570,12440.96,12286.0,12286.0,0.0,MATCHED,LOW,10.55,LOW,6.33,LOW
TXN000862,ORD000862,CUST00659,16816.43,16601.32,16601.32,0.0,MATCHED,LOW,11.05,LOW,6.63,LOW
TXN000863,ORD000863,CUST00538,8036.49,7829.6,7829.6,0.0,MATCHED,LOW,4.59,LOW,2.75,LOW
TXN000864,ORD000864,CUST00419,3815.52,3767.6,3767.6,0.0,MATCHED,LOW,15.84,LOW,9.5,LOW
TXN000865,ORD000865,CUST00189,18884.96,18622.61,18622.61,0.0,MATCHED,LOW,9.79,LOW,5.87,LOW
TXN000866,ORD000866,CUST00247,21248.59,20694.31,20694.31,0.0,MATCHED,LOW,17.58,LOW,10.55,LOW
TXN000867,ORD000867,CUST00148,20163.83,19687.74,,19687.74,MISSING_SETTLEMENT,CRITICAL,94.33,CRITICAL,90.81,CRITICAL
TXN000868,ORD000868,CUST00576,10375.67,10169.05,10169.05,0.0,MATCHED,LOW,0.8,LOW,0.48,LOW
TXN000869,ORD000869,CUST00571,13296.8,12980.31,12980.31,0.0,MATCHED,LOW,1.66,LOW,1.0,LOW
TXN000870,ORD000870,CUST00249,6449.39,6273.49,6273.49,0.0,MATCHED,LOW,7.53,LOW,4.52,LOW
TXN000871,ORD000871,CUST00663,2068.85,2038.98,2038.98,0.0,MATCHED,LOW,16.77,LOW,10.06,LOW
TXN000872,ORD000872,CUST00380,2402.35,619.38,619.38,0.0,MATCHED,LOW,47.86,MEDIUM,28.72,LOW
TXN000873,ORD000873,CUST00196,1383.26,1344.3,1344.3,0.0,MATCHED,LOW,21.67,LOW,13.0,LOW
TXN000874,ORD000874,CUST00690,15163.74,14974.9,14974.9,0.0,MATCHED,LOW,10.91,LOW,6.55,LOW
TXN000875,ORD000875,CUST00075,4785.27,90.91,90.91,0.0,MATCHED,LOW,61.87,HIGH,37.12,MEDIUM
TXN000876,ORD000876,CUST00602,18135.2,17711.33,17711.33,0.0,MATCHED,LOW,6.26,LOW,3.76,LOW
TXN000877,ORD000877,CUST00223,12036.92,11794.49,11794.49,0.0,MATCHED,LOW,0.84,LOW,0.5,LOW
TXN000878,ORD000878,CUST00311,23929.79,23258.58,23258.58,0.0,MATCHED,LOW,43.62,MEDIUM,26.17,LOW
TXN000879,ORD000879,CUST00217,23435.28,19584.43,19584.43,0.0,MATCHED,LOW,41.6,MEDIUM,24.96,LOW
TXN000880,ORD000880,CUST00121,18697.29,18244.57,18244.57,0.0,MATCHED,LOW,9.22,LOW,5.53,LOW
TXN000881,ORD000881,CUST00491,22869.59,22546.88,22546.88,0.0,MATCHED,LOW,17.17,LOW,10.3,LOW
TXN000882,ORD000882,CUST00619,17623.84,17362.15,16227.9,1134.25,UNDER_SETTLED,MEDIUM,38.68,MEDIUM,25.64,LOW
TXN000883,ORD000883,CUST00246,13846.77,13671.14,13671.14,0.0,MATCHED,LOW,10.46,LOW,6.28,LOW
TXN000884,ORD000884,CUST00290,9578.48,9413.35,9413.35,0.0,MATCHED,LOW,2.97,LOW,1.78,LOW
TXN000885,ORD000885,CUST00665,9045.56,8811.74,8811.74,0.0,MATCHED,LOW,4.45,LOW,2.67,LOW
TXN000886,ORD000886,CUST00369,12869.13,12613.36,12613.36,0.0,MATCHED,LOW,0.73,LOW,0.44,LOW
TXN000887,ORD000887,CUST00478,2555.34,2517.46,2517.46,0.0,MATCHED,LOW,14.0,LOW,8.4,LOW
TXN000888,ORD000888,CUST00481,19064.56,346.04,346.04,0.0,MATCHED,LOW,74.76,HIGH,44.86,MEDIUM
TXN000889,ORD000889,CUST00209,9330.55,9085.39,9085.39,0.0,MATCHED,LOW,5.33,LOW,3.2,LOW
TXN000890,ORD000890,CUST00047,14106.87,13913.86,13913.86,0.0,MATCHED,LOW,7.94,LOW,4.76,LOW
TXN000891,ORD000891,CUST00150,503.88,493.5,493.5,0.0,MATCHED,LOW,22.65,LOW,13.59,LOW
TXN000892,ORD000892,CUST00599,14520.66,14143.92,14143.92,0.0,MATCHED,LOW,8.21,LOW,4.93,LOW
TXN000893,ORD000893,CUST00303,3895.04,3833.87,3833.87,0.0,MATCHED,LOW,8.76,LOW,5.26,LOW
TXN000894,ORD000894,CUST00236,9558.01,9309.14,9309.14,0.0,MATCHED,LOW,4.66,LOW,2.8,LOW
TXN000895,ORD000895,CUST00512,13811.0,13543.84,13543.84,0.0,MATCHED,LOW,1.9,LOW,1.14,LOW
TXN000896,ORD000896,CUST00346,6507.44,6337.18,6337.18,0.0,MATCHED,LOW,5.76,LOW,3.46,LOW
TXN000897,ORD000897,CUST00658,18515.89,17975.51,17975.51,0.0,MATCHED,LOW,24.06,LOW,14.44,LOW
TXN000898,ORD000898,CUST00173,18346.03,17909.25,17909.25,0.0,MATCHED,LOW,7.17,LOW,4.3,LOW
TXN000899,ORD000899,CUST00174,3584.97,3522.09,3522.09,0.0,MATCHED,LOW,8.88,LOW,5.33,LOW
TXN000900,ORD000900,CUST00501,4682.79,4546.65,4546.65,0.0,MATCHED,LOW,15.66,LOW,9.4,LOW
TXN000901,ORD000901,CUST00658,23935.2,17941.4,17941.4,0.0,MATCHED,LOW,51.94,MEDIUM,31.16,LOW
TXN000902,ORD000902,CUST00035,20992.81,11051.79,11051.79,0.0,MATCHED,LOW,53.2,MEDIUM,31.92,LOW
TXN000903,ORD000903,CUST00685,1308.01,1273.21,1273.21,0.0,MATCHED,LOW,20.26,LOW,12.16,LOW
TXN000904,ORD000904,CUST00423,3523.54,3432.5,3432.5,0.0,MATCHED,LOW,10.11,LOW,6.07,LOW
TXN000905,ORD000905,CUST00237,1792.4,1747.01,1747.01,0.0,MATCHED,LOW,14.43,LOW,8.66,LOW
TXN000906,ORD000906,CUST00010,5546.12,5422.46,5422.46,0.0,MATCHED,LOW,5.9,LOW,3.54,LOW
TXN000907,ORD000907,CUST00383,1605.21,1576.74,1576.74,0.0,MATCHED,LOW,16.4,LOW,9.84,LOW
TXN000908,ORD000908,CUST00683,23354.2,23028.71,23028.71,0.0,MATCHED,LOW,19.77,LOW,11.86,LOW
TXN000909,ORD000909,CUST00676,12247.57,12072.43,12072.43,0.0,MATCHED,LOW,6.81,LOW,4.09,LOW
TXN000910,ORD000910,CUST00545,13835.92,13570.99,13570.99,0.0,MATCHED,LOW,2.13,LOW,1.28,LOW
TXN000911,ORD000911,CUST00018,13282.5,12962.07,12962.07,0.0,MATCHED,LOW,1.68,LOW,1.01,LOW
TXN000912,ORD000912,CUST00549,24439.24,23911.46,23911.46,0.0,MATCHED,LOW,27.61,LOW,16.57,LOW
TXN000913,ORD000913,CUST00515,20347.61,19949.53,19949.53,0.0,MATCHED,LOW,8.53,LOW,5.12,LOW
TXN000914,ORD000914,CUST00441,20173.58,19605.0,19605.0,0.0,MATCHED,LOW,21.43,LOW,12.86,LOW
TXN000915,ORD000915,CUST00110,22959.42,22671.96,22671.96,0.0,MATCHED,LOW,24.38,LOW,14.63,LOW
TXN000916,ORD000916,CUST00153,6100.12,6017.34,6017.34,0.0,MATCHED,LOW,8.05,LOW,4.83,LOW
TXN000917,ORD000917,CUST00540,6385.21,6214.1,6214.1,0.0,MATCHED,LOW,6.43,LOW,3.86,LOW
TXN000918,ORD000918,CUST00274,19893.91,19443.5,19443.5,0.0,MATCHED,LOW,9.37,LOW,5.62,LOW
TXN000919,ORD000919,CUST00383,23986.52,23373.31,23373.31,0.0,MATCHED,LOW,31.01,LOW,18.61,LOW
TXN000920,ORD000920,CUST00579,6155.88,6081.54,,6081.54,MISSING_SETTLEMENT,CRITICAL,77.4,HIGH,57.59,MEDIUM
TXN000921,ORD000921,CUST00232,7569.37,7414.81,7414.81,0.0,MATCHED,LOW,1.19,LOW,0.71,LOW
TXN000922,ORD000922,CUST00670,24792.7,24497.36,24497.36,0.0,MATCHED,LOW,34.12,LOW,20.47,LOW
TXN000923,ORD000923,CUST00033,2428.16,2391.79,2391.79,0.0,MATCHED,LOW,14.41,LOW,8.65,LOW
TXN000924,ORD000924,CUST00387,13862.27,13676.82,13676.82,0.0,MATCHED,LOW,8.28,LOW,4.97,LOW
TXN000925,ORD000925,CUST00653,335.31,327.49,327.49,0.0,MATCHED,LOW,25.36,LOW,15.22,LOW
TXN000926,ORD000926,CUST00085,12546.47,12201.46,12201.46,0.0,MATCHED,LOW,8.24,LOW,4.94,LOW
TXN000927,ORD000927,CUST00661,19630.97,19254.7,19254.7,0.0,MATCHED,LOW,7.52,LOW,4.51,LOW
TXN000928,ORD000928,CUST00098,22380.3,21796.38,21796.38,0.0,MATCHED,LOW,24.42,LOW,14.65,LOW
TXN000929,ORD000929,CUST00236,5364.28,5227.62,5227.62,0.0,MATCHED,LOW,8.05,LOW,4.83,LOW
TXN000930,ORD000930,CUST00581,11939.96,11652.75,11652.75,0.0,MATCHED,LOW,2.56,LOW,1.54,LOW
TXN000931,ORD000931,CUST00077,17142.28,16877.45,16877.45,0.0,MATCHED,LOW,6.12,LOW,3.67,LOW
TXN000932,ORD000932,CUST00557,14131.4,13804.61,13804.61,0.0,MATCHED,LOW,2.24,LOW,1.34,LOW
TXN000933,ORD000933,CUST00184,23226.28,22737.17,22737.17,0.0,MATCHED,LOW,17.52,LOW,10.51,LOW
TXN000934,ORD000934,CUST00017,24040.58,23581.57,23581.57,0.0,MATCHED,LOW,19.44,LOW,11.66,LOW
TXN000935,ORD000935,CUST00148,18831.14,18296.26,18296.26,0.0,MATCHED,LOW,20.29,LOW,12.17,LOW
