transaction_id,order_id,customer_id,amount,payment_date,payment_status,gateway_fee,tax_on_fee,refund_amount,settled_amount,settlement_id,expected_settlement,difference,status
TXN000618,ORD000618,CUST00347,20356.37,2026-08-06,SUCCESS,356.76,64.22,0.0,19935.39,SET000600,19935.39,0.0,MATCHED
TXN000619,ORD000619,CUST00476,24522.4,2026-08-16,SUCCESS,396.34,71.34,0.0,24054.72,SET000601,24054.72,0.0,MATCHED
TXN000620,ORD000620,CUST00647,4638.72,2026-08-05,SUCCESS,84.39,15.19,0.0,4539.14,SET000602,4539.14,0.0,MATCHED
TXN000621,ORD000621,CUST00065,17929.52,2026-08-15,SUCCESS,277.99,50.04,0.0,17601.49,SET000603,17601.49,0.0,MATCHED
TXN000622,ORD000622,CUST00038,7406.72,2026-08-02,SUCCESS,182.75,32.89,0.0,7191.08,SET000604,7191.08,0.0,MATCHED
TXN000623,ORD000623,CUST00205,22156.18,2026-08-11,SUCCESS,410.38,73.87,0.0,21671.93,SET000605,21671.93,0.0,MATCHED
TXN000624,ORD000624,CUST00318,12933.05,2026-08-18,SUCCESS,266.07,47.89,0.0,12619.09,SET000606,12619.09,0.0,MATCHED
TXN000625,ORD000625,CUST00485,6407.51,2026-08-25,SUCCESS,74.95,13.49,2854.73,3464.34,SET000607,3464.34,0.0,MATCHED
TXN000626,ORD000626,CUST00663,4858.48,2026-08-12,SUCCESS,83.68,15.06,0.0,4759.74,SET000608,4759.74,0.0,MATCHED
TXN000627,ORD000627,CUST00049,21658.38,2026-08-11,SUCCESS,440.91,79.36,0.0,21138.11,SET000609,21138.11,0.0,MATCHED
TXN000628,ORD000628,CUST00280,3199.43,2026-08-12,SUCCESS,38.81,6.99,0.0,1860.79,SET000610,3153.63,1292.84,UNDER_SETTLED
TXN000629,ORD000629,CUST00448,22248.21,2026-08-24,SUCCESS,466.53,83.98,0.0,21697.7,SET000611,21697.7,0.0,MATCHED
TXN000630,ORD000630,CUST00451,22376.47,2026-08-13,SUCCESS,553.9,99.7,0.0,21722.87,SET000612,21722.87,0.0,MATCHED
TXN000631,ORD000631,CUST00348,24345.72,2026-08-16,SUCCESS,602.68,108.48,0.0,23634.56,SET000613,23634.56,0.0,MATCHED
TXN000632,ORD000632,CUST00510,9246.94,2026-08-26,SUCCESS,200.5,36.09,0.0,9010.35,SET000614,9010.35,0.0,MATCHED
TXN000633,ORD000633,CUST00532,6741.35,2026-08-03,SUCCESS,114.43,20.6,0.0,6606.32,SET000615,6606.32,0.0,MATCHED
TXN000634,ORD000634,CUST00435,2065.28,2026-08-20,SUCCESS,23.08,4.15,0.0,2038.05,SET000616,2038.05,0.0,MATCHED
TXN000635,ORD000635,CUST00185,13682.31,2026-08-11,SUCCESS,319.46,57.5,0.0,13305.35,SET000617,13305.35,0.0,MATCHED
TXN000636,ORD000636,CUST00106,2093.72,2026-08-22,SUCCESS,23.71,4.27,0.0,2065.74,SET000618,2065.74,0.0,MATCHED
TXN000637,ORD000637,CUST00303,7731.75,2026-08-20,SUCCESS,132.11,23.78,6266.39,1309.47,SET000619,1309.47,0.0,MATCHED
TXN000638,ORD000638,CUST00437,4249.45,2026-08-15,SUCCESS,89.77,16.16,0.0,4143.52,SET000620,4143.52,0.0,MATCHED
TXN000639,ORD000639,CUST00360,11233.53,2026-08-24,SUCCESS,274.17,49.35,0.0,9760.1,SET000621,10910.01,1149.91,UNDER_SETTLED
TXN000640,ORD000640,CUST00362,15409.8,2026-08-14,SUCCESS,172.15,30.99,0.0,15206.66,SET000622,15206.66,0.0,MATCHED
TXN000641,ORD000641,CUST00282,16022.79,2026-08-26,SUCCESS,312.53,56.26,0.0,15654.0,SET000623,15654.0,0.0,MATCHED
TXN000642,ORD000642,CUST00059,1968.53,2026-08-21,SUCCESS,43.25,7.79,0.0,1917.49,SET000624,1917.49,0.0,MATCHED
TXN000643,ORD000643,CUST00416,9146.45,2026-08-26,SUCCESS,134.34,24.18,0.0,8987.93,SET000625,8987.93,0.0,MATCHED
TXN000644,ORD000644,CUST00696,4083.67,2026-08-01,SUCCESS,44.07,7.93,0.0,4031.67,SET000626,4031.67,0.0,MATCHED
TXN000645,ORD000645,CUST00147,21231.87,2026-08-22,SUCCESS,321.73,57.91,0.0,20852.23,SET000627,20852.23,0.0,MATCHED
TXN000646,ORD000646,CUST00449,966.49,2026-08-03,SUCCESS,20.95,3.77,0.0,941.77,SET000628,941.77,0.0,MATCHED
TXN000647,ORD000647,CUST00242,19485.03,2026-08-12,SUCCESS,331.89,59.74,7414.06,11679.34,SET000629,11679.34,0.0,MATCHED
TXN000648,ORD000648,CUST00371,9633.07,2026-08-19,SUCCESS,170.41,30.67,0.0,9431.99,SET000630,9431.99,0.0,MATCHED
TXN000649,ORD000649,CUST00034,15166.86,2026-08-22,SUCCESS,258.42,46.52,0.0,14861.92,SET000631,14861.92,0.0,MATCHED
TXN000650,ORD000650,CUST00461,23725.71,2026-08-12,SUCCESS,498.41,89.71,0.0,23137.59,SET000632,23137.59,0.0,MATCHED
TXN000651,ORD000651,CUST00455,19100.8,2026-08-19,SUCCESS,311.63,56.09,0.0,18733.08,SET000633,18733.08,0.0,MATCHED
TXN000652,ORD000652,CUST00141,13283.55,2026-08-13,SUCCESS,324.23,58.36,0.0,12900.96,SET000634,12900.96,0.0,MATCHED
TXN000653,ORD000653,CUST00322,16274.06,2026-08-08,SUCCESS,357.6,64.37,0.0,15852.09,SET000635,15852.09,0.0,MATCHED
TXN000654,ORD000654,CUST00117,745.24,2026-08-06,SUCCESS,10.69,1.92,0.0,732.63,SET000636,732.63,0.0,MATCHED
TXN000655,ORD000655,CUST00512,12991.86,2026-08-18,SUCCESS,136.8,24.62,0.0,12830.44,SET000637,12830.44,0.0,MATCHED
TXN000656,ORD000656,CUST00121,6618.24,2026-08-09,SUCCESS,157.8,28.4,0.0,6432.04,SET000638,6432.04,0.0,MATCHED
TXN000657,ORD000657,CUST00457,5442.8,2026-08-20,SUCCESS,115.61,20.81,0.0,5306.38,SET000639,5306.38,0.0,MATCHED
TXN000658,ORD000658,CUST00293,17380.12,2026-08-16,SUCCESS,363.32,65.4,10911.17,6040.23,SET000640,6040.23,0.0,MATCHED
TXN000659,ORD000659,CUST00205,3153.67,2026-08-03,SUCCESS,58.2,10.48,0.0,3084.99,SET000641,3084.99,0.0,MATCHED
TXN000660,ORD000660,CUST00463,4399.14,2026-08-23,SUCCESS,48.04,8.65,2447.67,1894.78,SET000642,1894.78,0.0,MATCHED
TXN000661,ORD000661,CUST00456,24931.83,2026-08-26,SUCCESS,426.27,76.73,0.0,24428.83,SET000643,24428.83,0.0,MATCHED
TXN000662,ORD000662,CUST00699,24192.27,2026-08-11,SUCCESS,303.28,54.59,0.0,23834.4,SET000644,23834.4,0.0,MATCHED
TXN000663,ORD000663,CUST00684,8750.89,2026-08-03,SUCCESS,94.28,16.97,0.0,8639.64,SET000645,8639.64,0.0,MATCHED
TXN000664,ORD000664,CUST00564,13600.07,2026-08-10,SUCCESS,338.04,60.85,0.0,13201.18,SET000646,13201.18,0.0,MATCHED
TXN000665,ORD000665,CUST00162,17824.05,2026-08-23,SUCCESS,394.51,71.01,0.0,17358.53,SET000647,17358.53,0.0,MATCHED
TXN000666,ORD000666,CUST00654,4434.87,2026-08-12,SUCCESS,85.88,15.46,0.0,4333.53,SET000648,4333.53,0.0,MATCHED
TXN000667,ORD000667,CUST00521,5683.62,2026-08-07,SUCCESS,81.29,14.63,0.0,5587.7,SET000649,5587.7,0.0,MATCHED
TXN000668,ORD000668,CUST00143,5994.73,2026-08-16,SUCCESS,67.37,12.13,0.0,5915.23,SET000650,5915.23,0.0,MATCHED
TXN000669,ORD000669,CUST00027,9086.32,2026-08-19,SUCCESS,159.77,28.76,0.0,8897.79,SET000651,8897.79,0.0,MATCHED
TXN000670,ORD000670,CUST00378,11738.41,2026-08-18,SUCCESS,267.3,48.11,0.0,11423.0,SET000652,11423.0,0.0,MATCHED
TXN000671,ORD000671,CUST00133,15337.51,2026-08-03,SUCCESS,217.3,39.11,0.0,15081.1,SET000653,15081.1,0.0,MATCHED
TXN000672,ORD000672,CUST00068,7801.34,2026-08-23,SUCCESS,93.52,16.83,0.0,7690.99,SET000654,7690.99,0.0,MATCHED
TXN000673,ORD000673,CUST00491,13189.82,2026-08-25,SUCCESS,187.49,33.75,0.0,12968.58,SET000655,12968.58,0.0,MATCHED
TXN000674,ORD000674,CUST00420,20601.15,2026-08-03,SUCCESS,471.1,84.8,0.0,20045.25,SET000656,20045.25,0.0,MATCHED
TXN000675,ORD000675,CUST00129,24312.26,2026-08-21,SUCCESS,248.3,44.69,0.0,24019.27,SET000657,24019.27,0.0,MATCHED
TXN000676,ORD000676,CUST00076,11304.36,2026-08-22,SUCCESS,131.96,23.75,0.0,11148.65,SET000658,11148.65,0.0,MATCHED
TXN000677,ORD000677,CUST00530,8678.42,2026-08-25,SUCCESS,109.51,19.71,0.0,8549.2,SET000659,8549.2,0.0,MATCHED
TXN000678,ORD000678,CUST00565,16030.87,2026-08-06,SUCCESS,302.61,54.47,0.0,15673.79,SET000660,15673.79,0.0,MATCHED
TXN000679,ORD000679,CUST00133,10872.2,2026-08-02,SUCCESS,133.37,24.01,0.0,10714.82,SET000661,10714.82,0.0,MATCHED
TXN000680,ORD000680,CUST00128,13000.74,2026-08-10,SUCCESS,217.11,39.08,0.0,12744.55,SET000662,12744.55,0.0,MATCHED
TXN000681,ORD000681,CUST00169,4132.98,2026-08-23,SUCCESS,91.41,16.45,1229.42,2795.7,SET000663,2795.7,0.0,MATCHED
TXN000682,ORD000682,CUST00231,8715.97,2026-08-17,SUCCESS,121.32,21.84,2621.09,5951.72,SET000664,5951.72,0.0,MATCHED
TXN000683,ORD000683,CUST00291,21163.75,2026-08-09,SUCCESS,434.1,78.14,0.0,20651.51,SET000665,20651.51,0.0,MATCHED
TXN000684,ORD000684,CUST00202,15912.92,2026-08-18,SUCCESS,274.88,49.48,0.0,15588.56,SET000666,15588.56,0.0,MATCHED
TXN000685,ORD000685,CUST00282,3216.74,2026-08-10,SUCCESS,70.74,12.73,0.0,3133.27,SET000667,3133.27,0.0,MATCHED
TXN000686,ORD000686,CUST00630,13383.6,2026-08-17,SUCCESS,306.89,55.24,0.0,13021.47,SET000668,13021.47,0.0,MATCHED
TXN000687,ORD000687,CUST00657,4299.03,2026-08-19,SUCCESS,65.1,11.72,0.0,4222.21,SET000669,4222.21,0.0,MATCHED
TXN000688,ORD000688,CUST00158,4362.9,2026-08-20,SUCCESS,49.15,8.85,0.0,4304.9,SET000670,4304.9,0.0,MATCHED
TXN000689,ORD000689,CUST00620,8506.73,2026-08-19,SUCCESS,103.58,18.64,0.0,8384.51,SET000671,8384.51,0.0,MATCHED
TXN000690,ORD000690,CUST00043,20648.38,2026-08-01,SUCCESS,495.75,89.23,0.0,20063.4,SET000672,20063.4,0.0,MATCHED
TXN000691,ORD000691,CUST00084,1232.0,2026-08-21,SUCCESS,15.17,2.73,0.0,1214.1,SET000673,1214.1,0.0,MATCHED
TXN000692,ORD000692,CUST00591,6689.93,2026-08-07,SUCCESS,116.67,21.0,0.0,6552.26,SET000674,6552.26,0.0,MATCHED
TXN000693,ORD000693,CUST00586,10473.01,2026-08-21,SUCCESS,260.82,46.95,0.0,10165.24,SET000675,10165.24,0.0,MATCHED
TXN000694,ORD000694,CUST00032,12501.15,2026-08-21,SUCCESS,269.47,48.5,1587.84,10595.34,SET000676,10595.34,0.0,MATCHED
TXN000695,ORD000695,CUST00559,7312.82,2026-08-10,SUCCESS,99.23,17.86,0.0,7195.73,SET000677,7195.73,0.0,MATCHED
TXN000696,ORD000696,CUST00495,6197.46,2026-08-26,SUCCESS,102.9,18.52,0.0,6076.04,SET000678,6076.04,0.0,MATCHED
TXN000697,ORD000697,CUST00416,7506.1,2026-08-03,SUCCESS,146.85,26.43,0.0,7332.82,SET000679,7332.82,0.0,MATCHED
TXN000698,ORD000698,CUST00062,4036.2,2026-08-14,SUCCESS,53.13,9.56,0.0,3973.51,SET000680,3973.51,0.0,MATCHED
TXN000699,ORD000699,CUST00496,11664.61,2026-08-11,SUCCESS,245.14,44.13,0.0,11375.34,SET000681,11375.34,0.0,MATCHED
TXN000700,ORD000700,CUST00622,3677.35,2026-08-23,SUCCESS,55.81,10.05,465.98,2334.86,SET000682,3145.51,810.65,UNDER_SETTLED
TXN000701,ORD000701,CUST00327,18381.57,2026-08-12,SUCCESS,360.9,64.96,0.0,17955.71,SET000683,17955.71,0.0,MATCHED
TXN000702,ORD000702,CUST00409,3356.08,2026-08-12,SUCCESS,71.59,12.89,0.0,3271.6,SET000684,3271.6,0.0,MATCHED
TXN000703,ORD000703,CUST00528,14085.12,2026-08-11,SUCCESS,165.36,29.76,0.0,,,13890.0,,MISSING_SETTLEMENT
TXN000704,ORD000704,CUST00248,11715.17,2026-08-09,SUCCESS,146.6,26.39,0.0,10359.12,SET000685,11542.18,1183.06,UNDER_SETTLED
TXN000705,ORD000705,CUST00461,6273.18,2026-08-04,SUCCESS,100.25,18.04,0.0,6154.89,SET000686,6154.89,0.0,MATCHED
TXN000706,ORD000706,CUST00052,7326.28,2026-08-13,SUCCESS,106.38,19.15,0.0,7200.75,SET000687,7200.75,0.0,MATCHED
TXN000707,ORD000707,CUST00631,10511.56,2026-08-06,SUCCESS,222.76,40.1,0.0,,,10248.7,,MISSING_SETTLEMENT
TXN000708,ORD000708,CUST00336,23350.41,2026-08-24,SUCCESS,497.05,89.47,20048.51,2715.38,SET000688,2715.38,0.0,MATCHED
TXN000709,ORD000709,CUST00321,4826.87,2026-08-06,SUCCESS,86.82,15.63,0.0,4724.42,SET000689,4724.42,0.0,MATCHED
TXN000710,ORD000710,CUST00511,24899.64,2026-08-15,SUCCESS,390.85,70.35,17671.45,6766.99,SET000690,6766.99,0.0,MATCHED
TXN000711,ORD000711,CUST00511,21988.98,2026-08-16,SUCCESS,452.62,81.47,0.0,21454.89,SET000691,21454.89,0.0,MATCHED
TXN000712,ORD000712,CUST00024,2342.22,2026-08-13,SUCCESS,40.1,7.22,0.0,2294.9,SET000692,2294.9,0.0,MATCHED
TXN000713,ORD000713,CUST00518,11485.04,2026-08-08,SUCCESS,139.86,25.17,0.0,11320.01,SET000693,11320.01,0.0,MATCHED
TXN000714,ORD000714,CUST00221,14625.27,2026-08-02,SUCCESS,337.17,60.69,0.0,14227.41,SET000694,14227.41,0.0,MATCHED
TXN000715,ORD000715,CUST00052,7105.77,2026-08-20,SUCCESS,72.32,13.02,0.0,7020.43,SET000695,7020.43,0.0,MATCHED
TXN000716,ORD000716,CUST00670,16845.76,2026-08-10,SUCCESS,402.75,72.49,0.0,16370.52,SET000696,16370.52,0.0,MATCHED
TXN000717,ORD000717,CUST00550,303.62,2026-08-04,SUCCESS,5.08,0.91,0.0,297.63,SET000697,297.63,0.0,MATCHED
TXN000718,ORD000718,CUST00442,3434.98,2026-08-09,SUCCESS,69.31,12.48,0.0,3353.19,SET000698,3353.19,0.0,MATCHED
TXN000719,ORD000719,CUST00375,19120.03,2026-08-12,SUCCESS,467.03,84.07,0.0,18568.93,SET000699,18568.93,0.0,MATCHED
TXN000720,ORD000720,CUST00047,10074.48,2026-08-19,SUCCESS,203.94,36.71,0.0,9833.83,SET000700,9833.83,0.0,MATCHED
TXN000721,ORD000721,CUST00576,4946.92,2026-08-18,SUCCESS,52.51,9.45,0.0,4884.96,SET000701,4884.96,0.0,MATCHED
TXN000722,ORD000722,CUST00296,1930.94,2026-08-17,SUCCESS,45.89,8.26,0.0,1162.81,SET000702,1876.79,713.98,UNDER_SETTLED
TXN000723,ORD000723,CUST00462,19133.66,2026-08-09,SUCCESS,374.28,67.37,0.0,18102.48,SET000703,18692.01,589.53,UNDER_SETTLED
TXN000724,ORD000724,CUST00639,17041.93,2026-08-04,SUCCESS,414.85,74.67,3919.46,12632.95,SET000704,12632.95,0.0,MATCHED
TXN000725,ORD000725,CUST00132,24379.56,2026-08-13,SUCCESS,401.7,72.31,0.0,23905.55,SET000705,23905.55,0.0,MATCHED
TXN000726,ORD000726,CUST00383,19892.94,2026-08-11,SUCCESS,472.87,85.12,0.0,19334.95,SET000706,19334.95,0.0,MATCHED
TXN000727,ORD000727,CUST00572,23479.82,2026-08-25,SUCCESS,537.11,96.68,0.0,22846.03,SET000707,22846.03,0.0,MATCHED
TXN000728,ORD000728,CUST00148,5056.54,2026-08-17,SUCCESS,75.97,13.67,0.0,4966.9,SET000708,4966.9,0.0,MATCHED
TXN000729,ORD000729,CUST00412,12551.94,2026-08-02,SUCCESS,175.81,31.65,0.0,12344.48,SET000709,12344.48,0.0,MATCHED
TXN000730,ORD000730,CUST00040,3512.21,2026-08-11,SUCCESS,40.3,7.25,0.0,3464.66,SET000710,3464.66,0.0,MATCHED
TXN000731,ORD000731,CUST00486,13031.38,2026-08-05,SUCCESS,258.22,46.48,0.0,12726.68,SET000711,12726.68,0.0,MATCHED
TXN000732,ORD000732,CUST00621,22338.98,2026-08-05,SUCCESS,354.46,63.8,0.0,21920.72,SET000712,21920.72,0.0,MATCHED
TXN000733,ORD000733,CUST00336,23291.08,2026-08-11,SUCCESS,503.02,90.54,15242.27,7455.25,SET000713,7455.25,0.0,MATCHED
TXN000734,ORD000734,CUST00167,9884.57,2026-08-20,SUCCESS,209.91,37.78,0.0,9636.88,SET000714,9636.88,0.0,MATCHED
TXN000735,ORD000735,CUST00307,14883.74,2026-08-17,SUCCESS,312.78,56.3,0.0,14514.66,SET000715,14514.66,0.0,MATCHED
TXN000736,ORD000736,CUST00522,13355.26,2026-08-23,SUCCESS,251.49,45.27,0.0,13058.5,SET000716,13058.5,0.0,MATCHED
TXN000737,ORD000737,CUST00577,7564.79,2026-08-01,SUCCESS,97.77,17.6,0.0,7449.42,SET000717,7449.42,0.0,MATCHED
TXN000738,ORD000738,CUST00378,8347.87,2026-08-04,SUCCESS,125.73,22.63,6812.29,1387.22,SET000718,1387.22,0.0,MATCHED
TXN000739,ORD000739,CUST00427,14634.18,2026-08-26,SUCCESS,297.87,53.62,0.0,14282.69,SET000719,14282.69,0.0,MATCHED
TXN000740,ORD000740,CUST00645,763.51,2026-08-16,SUCCESS,9.7,1.75,0.0,752.06,SET000720,752.06,0.0,MATCHED
TXN000741,ORD000741,CUST00272,24180.06,2026-08-26,SUCCESS,440.42,79.28,0.0,23660.36,SET000721,23660.36,0.0,MATCHED
TXN000742,ORD000742,CUST00593,14483.1,2026-08-24,SUCCESS,290.99,52.38,0.0,14139.73,SET000722,14139.73,0.0,MATCHED
TXN000743,ORD000743,CUST00053,14629.73,2026-08-06,SUCCESS,328.81,59.19,0.0,14241.73,SET000723,14241.73,0.0,MATCHED
TXN000744,ORD000744,CUST00537,15762.73,2026-08-20,SUCCESS,160.46,28.88,0.0,15573.39,SET000724,15573.39,0.0,MATCHED
TXN000745,ORD000745,CUST00390,3779.62,2026-08-22,SUCCESS,43.34,7.8,0.0,3728.48,SET000725,3728.48,0.0,MATCHED
TXN000746,ORD000746,CUST00249,886.11,2026-08-23,SUCCESS,10.24,1.84,0.0,444.88,SET000726,874.03,429.15,UNDER_SETTLED
TXN000747,ORD000747,CUST00113,4850.53,2026-08-15,SUCCESS,80.95,14.57,2705.39,2049.62,SET000727,2049.62,0.0,MATCHED
TXN000748,ORD000748,CUST00322,10527.63,2026-08-14,SUCCESS,139.93,25.19,0.0,10362.51,SET000728,10362.51,0.0,MATCHED
TXN000749,ORD000749,CUST00209,10318.4,2026-08-25,SUCCESS,147.03,26.47,0.0,10144.9,SET000729,10144.9,0.0,MATCHED
TXN000750,ORD000750,CUST00627,23020.97,2026-08-24,SUCCESS,296.88,53.44,0.0,22670.65,SET000730,22670.65,0.0,MATCHED
TXN000751,ORD000751,CUST00064,17673.8,2026-08-17,SUCCESS,183.02,32.94,0.0,17457.84,SET000731,17457.84,0.0,MATCHED
TXN000752,ORD000752,CUST00213,14066.08,2026-08-22,SUCCESS,160.06,28.81,0.0,12580.81,SET000732,13877.21,1296.4,UNDER_SETTLED
TXN000753,ORD000753,CUST00490,13184.38,2026-08-11,SUCCESS,317.45,57.14,0.0,12809.79,SET000733,12809.79,0.0,MATCHED
TXN000754,ORD000754,CUST00178,11545.62,2026-08-18,SUCCESS,229.17,41.25,0.0,11275.2,SET000734,11275.2,0.0,MATCHED
TXN000755,ORD000755,CUST00351,13702.2,2026-08-22,SUCCESS,308.74,55.57,0.0,13337.89,SET000735,13337.89,0.0,MATCHED
TXN000756,ORD000756,CUST00698,16118.4,2026-08-23,SUCCESS,390.99,70.38,0.0,15657.03,SET000736,15657.03,0.0,MATCHED
TXN000757,ORD000757,CUST00271,15290.91,2026-08-07,SUCCESS,299.26,53.87,0.0,14937.78,SET000737,14937.78,0.0,MATCHED
TXN000758,ORD000758,CUST00253,7047.26,2026-08-10,SUCCESS,145.32,26.16,0.0,6875.78,SET000738,6875.78,0.0,MATCHED
TXN000759,ORD000759,CUST00231,23542.99,2026-08-10,SUCCESS,277.8,50.0,0.0,23215.19,SET000739,23215.19,0.0,MATCHED
TXN000760,ORD000760,CUST00296,17652.03,2026-08-23,SUCCESS,403.29,72.59,0.0,17176.15,SET000740,17176.15,0.0,MATCHED
TXN000761,ORD000761,CUST00501,7994.31,2026-08-12,SUCCESS,95.52,17.19,0.0,7881.6,SET000741,7881.6,0.0,MATCHED
TXN000762,ORD000762,CUST00574,23349.14,2026-08-26,SUCCESS,463.39,83.41,6948.09,15854.25,SET000742,15854.25,0.0,MATCHED
TXN000763,ORD000763,CUST00281,7265.96,2026-08-19,SUCCESS,170.74,30.73,0.0,7064.49,SET000743,7064.49,0.0,MATCHED
TXN000764,ORD000764,CUST00693,13625.45,2026-08-13,SUCCESS,251.95,45.35,0.0,13328.15,SET000744,13328.15,0.0,MATCHED
TXN000765,ORD000765,CUST00354,23869.76,2026-08-26,SUCCESS,584.99,105.3,0.0,23179.47,SET000745,23179.47,0.0,MATCHED
TXN000766,ORD000766,CUST00150,7332.27,2026-08-10,SUCCESS,171.87,30.94,0.0,7129.46,SET000746,7129.46,0.0,MATCHED
TXN000767,ORD000767,CUST00081,8724.45,2026-08-15,SUCCESS,178.28,32.09,0.0,8514.08,SET000747,8514.08,0.0,MATCHED
TXN000768,ORD000768,CUST00672,6485.45,2026-08-16,SUCCESS,89.5,16.11,0.0,6379.84,SET000748,6379.84,0.0,MATCHED
TXN000769,ORD000769,CUST00220,5131.49,2026-08-18,SUCCESS,87.26,15.71,0.0,5028.52,SET000749,5028.52,0.0,MATCHED
TXN000770,ORD000770,CUST00278,23332.3,2026-08-23,SUCCESS,560.97,100.97,0.0,22670.36,SET000750,22670.36,0.0,MATCHED
TXN000771,ORD000771,CUST00279,3518.1,2026-08-20,SUCCESS,68.89,12.4,0.0,3436.81,SET000751,3436.81,0.0,MATCHED
TXN000772,ORD000772,CUST00601,6058.12,2026-08-02,SUCCESS,144.43,26.0,0.0,5887.69,SET000752,5887.69,0.0,MATCHED
TXN000773,ORD000773,CUST00686,22639.09,2026-08-08,SUCCESS,320.25,57.64,0.0,22261.2,SET000753,22261.2,0.0,MATCHED
TXN000774,ORD000774,CUST00654,5897.63,2026-08-04,SUCCESS,96.75,17.41,0.0,5783.47,SET000754,5783.47,0.0,MATCHED
TXN000775,ORD000775,CUST00424,8324.31,2026-08-16,SUCCESS,196.04,35.29,0.0,8092.98,SET000755,8092.98,0.0,MATCHED
TXN000776,ORD000776,CUST00103,17061.68,2026-08-05,SUCCESS,367.65,66.18,0.0,16627.85,SET000756,16627.85,0.0,MATCHED
TXN000777,ORD000777,CUST00006,24116.52,2026-08-06,SUCCESS,358.16,64.47,0.0,23693.89,SET000757,23693.89,0.0,MATCHED
TXN000778,ORD000778,CUST00417,16357.03,2026-08-16,SUCCESS,203.31,36.6,0.0,16117.12,SET000758,16117.12,0.0,MATCHED
TXN000779,ORD000779,CUST00489,16298.41,2026-08-25,SUCCESS,181.07,32.59,0.0,16084.75,SET000759,16084.75,0.0,MATCHED
TXN000780,ORD000780,CUST00295,8097.08,2026-08-21,SUCCESS,175.36,31.56,0.0,7890.16,SET000760,7890.16,0.0,MATCHED
TXN000781,ORD000781,CUST00061,22707.63,2026-08-03,SUCCESS,357.46,64.34,0.0,22285.83,SET000761,22285.83,0.0,MATCHED
TXN000782,ORD000782,CUST00668,14395.92,2026-08-18,SUCCESS,215.79,38.84,0.0,14141.29,SET000762,14141.29,0.0,MATCHED
TXN000783,ORD000783,CUST00039,22839.42,2026-08-06,SUCCESS,248.97,44.81,0.0,22545.64,SET000763,22545.64,0.0,MATCHED
TXN000784,ORD000784,CUST00428,22067.9,2026-08-06,SUCCESS,537.0,96.66,0.0,,,21434.24,,MISSING_SETTLEMENT
TXN000785,ORD000785,CUST00038,24929.58,2026-08-13,SUCCESS,348.27,62.69,0.0,24518.62,SET000764,24518.62,0.0,MATCHED
TXN000786,ORD000786,CUST00508,4739.16,2026-08-24,SUCCESS,78.71,14.17,0.0,4646.28,SET000765,4646.28,0.0,MATCHED
TXN000787,ORD000787,CUST00297,21930.9,2026-08-01,SUCCESS,381.07,68.59,0.0,21481.24,SET000766,21481.24,0.0,MATCHED
TXN000788,ORD000788,CUST00306,14242.25,2026-08-04,SUCCESS,340.8,61.34,0.0,13840.11,SET000767,13840.11,0.0,MATCHED
TXN000789,ORD000789,CUST00344,7185.59,2026-08-21,SUCCESS,137.64,24.78,0.0,,,7023.17,,MISSING_SETTLEMENT
TXN000790,ORD000790,CUST00557,13155.53,2026-08-05,SUCCESS,166.77,30.02,0.0,12356.53,SET000768,12958.74,602.21,UNDER_SETTLED
TXN000791,ORD000791,CUST00517,11753.72,2026-08-07,SUCCESS,204.29,36.77,0.0,11512.66,SET000769,11512.66,0.0,MATCHED
TXN000792,ORD000792,CUST00116,8334.03,2026-08-24,SUCCESS,101.33,18.24,0.0,8214.46,SET000770,8214.46,0.0,MATCHED
TXN000793,ORD000793,CUST00470,16242.3,2026-08-23,SUCCESS,349.71,62.95,0.0,15829.64,SET000771,15829.64,0.0,MATCHED
TXN000794,ORD000794,CUST00191,450.7,2026-08-11,SUCCESS,5.98,1.08,0.0,443.64,SET000772,443.64,0.0,MATCHED
TXN000795,ORD000795,CUST00303,14237.75,2026-08-25,SUCCESS,279.77,50.36,0.0,13907.62,SET000773,13907.62,0.0,MATCHED
TXN000796,ORD000796,CUST00198,4469.82,2026-08-21,SUCCESS,105.89,19.06,600.98,3743.89,SET000774,3743.89,0.0,MATCHED
TXN000797,ORD000797,CUST00416,20692.05,2026-08-17,SUCCESS,428.97,77.21,0.0,20185.87,SET000775,20185.87,0.0,MATCHED
TXN000798,ORD000798,CUST00336,2259.77,2026-08-22,SUCCESS,26.1,4.7,0.0,2228.97,SET000776,2228.97,0.0,MATCHED
TXN000799,ORD000799,CUST00098,4701.05,2026-08-05,SUCCESS,52.15,9.39,0.0,4639.51,SET000777,4639.51,0.0,MATCHED
TXN000800,ORD000800,CUST00489,8157.68,2026-08-08,SUCCESS,151.49,27.27,0.0,7978.92,SET000778,7978.92,0.0,MATCHED
TXN000801,ORD000801,CUST00007,6593.55,2026-08-08,SUCCESS,90.72,16.33,0.0,6486.5,SET000779,6486.5,0.0,MATCHED
TXN000802,ORD000802,CUST00458,18868.54,2026-08-11,SUCCESS,314.88,56.68,0.0,18496.98,SET000780,18496.98,0.0,MATCHED
TXN000803,ORD000803,CUST00310,14603.27,2026-08-19,SUCCESS,342.41,61.63,0.0,14199.23,SET000781,14199.23,0.0,MATCHED
TXN000804,ORD000804,CUST00012,6612.67,2026-08-12,SUCCESS,80.89,14.56,0.0,6517.22,SET000782,6517.22,0.0,MATCHED
